2019.05	4.064516129
2019.06	4.8
2019.07	6.419354839
2019.08	5.4
2019.09	3.935483871
2019.1	2.161290323
2019.11	3.892857143
2019.12	3.870967742
2020.01	4.633333333
2020.02	5.161290323
2020.03	3.033333333
2020.04	3.677419355
2020.05	4.225806452
2020.06	5.266666667
2020.07	6.290322581
2020.08	5.1
2020.09	4.290322581
2020.1	2.580645161
2020.11	3.428571429
2020.12	4.161290323
2021.01	4.9
2021.02	5.258064516
2021.03	2.5
2021.04	3.870967742
2021.05	3.870967742
2021.06	5.5
2021.07	8.258064516
2021.08	5.266666667
2021.09	3.483870968
2021.1	1.935483871
2021.11	2.931034483
2021.12	3.967741935
	
	
	
	
	
	
	
	
	
